,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Estonia,5.5878,5.49846666666667,5.40913333333333,5.3198,5.24744,5.17508,5.10272,5.03036,4.958,4.97408,4.99016,5.00624,5.02232,5.0384,5.01696,4.99552,4.97408,4.95264,4.9312,4.9714,5.0116,5.0518,5.092,5.1322,5.1188,5.1054,5.092,5.0786,5.0652,5.03036,4.99552,4.96068,4.92584,4.891,4.82132,4.75164,4.68196,4.61228,4.5426,4.51312,4.48364,4.45416,4.42468,4.3952,4.3818,4.3684,4.355,4.3416,4.3282,4.39252,4.45684,4.52116,4.58548,4.6498,4.6632,4.6766,4.69,4.7034,4.7168,4.82132,4.92584,5.03036,5.13488,5.2394,5.04376,4.84812,4.65248,4.45684,4.2612,4.31212,4.36304,4.41396,4.46488,4.5158,4.45952,4.40324,4.34696,4.29068,4.2344,4.19956,4.16472,4.12988,4.09504,4.0602,4.03608,4.01196,3.98784,3.96372,3.9396,3.90476,3.86992,3.83508,3.80024,3.7654,3.79488,3.82436,3.85384,3.88332,3.9128,3.89404,3.87528,3.85652,3.83776,3.819,3.75736,3.69572,3.63408,3.57244,3.5108,3.46792,3.42504,3.38216,3.33928,3.2964,3.15436,3.01232,2.87028,2.72824,2.5862,2.577035,2.56787,2.558705,2.54954,2.540375,2.53121,2.522045,2.51288,2.46756,2.42224,2.37692,2.3316,2.2914,2.2512,2.211,2.1708,2.1306,2.13596,2.14132,2.14668,2.15204,2.1574,2.15056,2.14372,2.13688,2.13004,2.1232,2.11636,2.10952,2.10268,2.09584,2.089,2.082,2.068,2.053,2.038,2.023,2.007,1.992,1.977,1.964,1.953,1.946,1.943,1.945,1.953,1.967,1.987,2.012,2.041,2.07,2.097,2.118,2.129,2.132,2.125,2.112,2.095,2.079,2.066,2.06,2.063,2.078,2.103,2.134,2.166,2.189,2.193,2.171,2.121,2.043,1.943,1.828,1.711,1.602,1.507,1.432,1.378,1.342,1.32,1.312,1.319,1.341,1.377,1.422,1.472,1.522,1.565,1.598,1.619,1.628,1.625,1.617,1.609,1.604
Ethiopia,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.1772,7.1844,7.1916,7.1988,7.206,7.2132,7.2204,7.2276,7.2348,7.242,7.2492,7.2564,7.2636,7.2708,7.278,7.2852,7.2924,7.2996,7.3068,7.314,7.3212,7.3284,7.3356,7.3428,7.35,7.298,7.201,7.118,7.048,6.992,6.948,6.917,6.897,6.886,6.88,6.877,6.875,6.872,6.867,6.864,6.867,6.88,6.903,6.937,6.978,7.02,7.06,7.094,7.121,7.143,7.167,7.195,7.23,7.271,7.316,7.36,7.397,7.424,7.437,7.435,7.418,7.387,7.347,7.298,7.246,7.193,7.143,7.094,7.046,6.995,6.935,6.861,6.769,6.659,6.529,6.38,6.218,6.046,5.87,5.693,5.52,5.353,5.193,5.043,4.902,4.769,4.642,4.519
Faeroe Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands (Malvinas),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.39446,6.33892,6.28338,6.22784,6.1723,6.11676,6.06122,6.00568,5.95014,5.8946,5.83906,5.78352,5.72798,5.67244,5.6169,5.56136,5.50582,5.45028000000001,5.39474000000001,5.33920000000001,5.28366000000001,5.22812000000001,5.17258000000001,5.11704000000001,5.06150000000001,5.00596000000001,4.95042000000001,4.89488000000001,4.83934000000001,4.7838,4.8106,4.8374,4.8642,4.891,4.9178,4.96872,5.01964,5.07056,5.12148,5.1724,5.20724,5.24208,5.27692,5.31176,5.3466,5.53668,5.72676,5.91684,6.10692,6.297,6.402,6.59,6.731,6.824,6.871,6.871,6.827,6.74,6.616,6.461,6.281,6.085,5.881,5.676,5.475,5.278,5.083,4.892,4.71,4.543,4.397,4.275,4.178,4.106,4.054,4.018,3.992,3.968,3.941,3.907,3.864,3.813,3.755,3.693,3.629,3.568,3.512,3.465,3.427,3.398,3.374,3.352,3.33,3.305,3.276,3.244,3.209,3.171,3.132,3.09,3.046,3.001,2.954,2.907,2.86,2.816,2.774,2.736,2.701,2.67,2.641,2.615,2.588
Finland,4.92,5.07,5.23,4.78,5.24,5.21,4.84,4.97,4.16,3.69,5.1,4.66,4.95,4.6,4.72,4.84,4.82,4.84,4.78,4.51,4.55,5.34,4.59,5.21,4.84,4.83,4.89,4.77,5.12,4.98,4.85,4.58,4.47,3.96,4.75,4.57,4.17,4.17,4.32,4.47,4.59,4.56,4.96,4.77,4.64,4.76,4.39,4.46,4.84,4.92,4.78,5.17,4.79,4.8,5.02,4.82,4.86,4.48,4.87,4.74,4.84,5.2,5.03,4.85,5.28,4.79,4.46,4.47,3.4,4.52,4.86,4.95,4.87,4.97,5.12,4.95,4.97,5.19,4.81,5.14,5.01,4.79,4.99,4.96,5.04,4.79,4.98,5.17,5.07,4.89,4.83,5.04,4.65,4.43,4.59,4.87,4.8,4.77,5.07,4.96,4.83,4.92,4.79,4.62,4.85,4.67,4.81,4.76,4.65,4.72,4.6,4.46,4.45,4.15,4.13,3.89,3.69,3.71,3.6,2.87,3.76,3.58,3.43,3.44,3.22,3.17,3.02,2.92,2.92,2.83,2.75,2.59,2.46,2.27,2.33,2.37,2.31,2.52,2.52,2.56,2.15,2.9,2,2.46,2.56,3.07,3.41,3.47,3.47,3.33,3.16,3.01,3.06,2.96,2.93,2.93,2.91,2.86,2.68,2.75,2.71,2.65,2.66,2.66,2.58,2.46,2.41,2.32,2.15,1.94,1.83,1.7,1.59,1.5,1.62,1.69,1.72,1.69,1.65,1.64,1.63,1.65,1.72,1.74,1.7,1.64,1.6,1.59,1.7,1.71,1.79,1.8,1.85,1.81,1.85,1.81,1.76,1.75,1.71,1.73,1.73,1.73,1.72,1.76,1.8,1.8,1.84,1.83,1.85,1.86,1.87,1.83,1.8,1.853
France,4.41,4.359,4.308,4.257,4.206,4.155,4.104,4.053,4.002,3.951,3.9,3.894,3.888,3.882,3.876,3.87,3.864,3.858,3.852,3.846,3.84,3.828,3.816,3.804,3.792,3.78,3.768,3.756,3.744,3.732,3.72,3.7035,3.687,3.6705,3.654,3.6375,3.621,3.6045,3.588,3.5715,3.555,3.548,3.541,3.534,3.527,3.52,3.513,3.506,3.499,3.492,3.485,3.45,3.415,3.38,3.31,3.24,3.4,3.36,3.46,3.61,3.4,3.51,3.46,3.53,3.51,3.53,3.53,3.55,3.49,3.49,3.44,3.08,3.59,3.51,3.53,3.51,3.57,3.49,3.44,3.44,3.36,3.4,3.4,3.38,3.38,3.32,3.26,3.22,3.16,3.12,2.95,3.03,2.96,3.02,2.94,2.86,2.98,2.92,2.87,2.88,2.8,2.9028,2.853,2.784,2.7483,2.7059,2.7,2.5755,2.6363,2.5573,2.5705,2.462,2.4853,2.468,2.3354,1.5194,1.2304,1.3419,1.5593,1.5907,2.6946,2.6014,2.423,2.4067,2.3561,2.3884,2.368,2.2895,2.3052,2.2412,2.2953,2.247,2.2258,2.111,2.1406,2.0696,2.0919,2.0989,2.1276,2.1662,2.0025,1.8535,2.0425,2.1864,2.2494,2.3102,2.9979,3.0366,3.0195,3.0044,2.834,2.806,2.756,2.719,2.695,2.684,2.685,2.697,2.718,2.744,2.771,2.795,2.81,2.812,2.8,2.772,2.73,2.679,2.621,2.557,2.488,2.412,2.327,2.237,2.144,2.055,1.977,1.915,1.871,1.845,1.834,1.836,1.842,1.846,1.847,1.841,1.827,1.81,1.791,1.771,1.752,1.736,1.724,1.717,1.717,1.723,1.735,1.751,1.772,1.795,1.819,1.844,1.869,1.893,1.916,1.936,1.952,1.964,1.973,1.978,1.981,1.981,1.981,1.98
French Guiana,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.22224,6.17448,6.12672,6.07896,6.0312,5.98344,5.93568,5.88792,5.84016,5.7924,5.74464,5.69688,5.64912,5.60136,5.5536,5.50584,5.45808,5.41032,5.36256,5.31479999999999,5.26703999999999,5.21927999999999,5.17151999999999,5.12375999999999,5.076,5.053,5.011,4.977,4.951,4.934,4.925,4.924,4.93,4.945,4.967,4.995,5.025,5.054,5.076,5.08,5.059,5.006,4.921,4.803,4.653,4.471,4.267,4.055,3.847,3.659,3.508,3.402,3.343,3.332,3.361,3.417,3.484,3.548,3.603,3.65,3.691,3.737,3.791,3.851,3.912,3.967,4.011,4.037,4.044,4.032,4.005,3.967,3.923,3.875,3.823,3.765,3.7,3.627,3.549,3.469,3.392,3.321,3.257,3.204,3.159,3.122,3.089,3.058
French Polynesia,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.972,5.987,6.009,6.015,6.005,5.979,5.938,5.882,5.815,5.739,5.658,5.577,5.5,5.43,5.368,5.314,5.267,5.222,5.174,5.12,5.057,4.98,4.889,4.785,4.67,4.548,4.423,4.301,4.185,4.08,3.989,3.916,3.858,3.812,3.774,3.738,3.697,3.645,3.579,3.497,3.4,3.291,3.175,3.059,2.946,2.841,2.745,2.66,2.585,2.52,2.463,2.414,2.37,2.329,2.289,2.251,2.216,2.184,2.156,2.132,2.11,2.092,2.075,2.058
Gabon,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.39792,6.29584,6.19376,6.09168,5.9896,5.88752,5.78544,5.68336,5.58128,5.4792,5.37712,5.27504,5.17296,5.07088,4.9688,4.86672,4.76464,4.66256,4.56048,4.4584,4.35632,4.25424,4.15216,4.05008,3.948,3.953,3.969,3.992,4.025,4.066,4.115,4.173,4.237,4.308,4.384,4.462,4.541,4.619,4.694,4.766,4.834,4.899,4.961,5.021,5.081,5.143,5.208,5.275,5.343,5.412,5.48,5.543,5.6,5.648,5.684,5.709,5.722,5.723,5.712,5.689,5.654,5.609,5.554,5.491,5.421,5.343,5.259,5.17,5.078,4.987,4.898,4.814,4.735,4.664,4.6,4.544,4.494,4.449,4.408,4.37,4.335,4.304,4.275,4.246,4.214,4.178,4.136,4.087
Gambia,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.512,6.46072,6.40944,6.35816,6.30688,6.2556,6.20432,6.15304,6.10176,6.05048,5.9992,5.94792,5.89664,5.84536,5.79408,5.7428,5.69152,5.64024,5.58896,5.53768,5.4864,5.43512,5.38384,5.33255999999999,5.28127999999999,5.23,5.244,5.271,5.301,5.333,5.367,5.404,5.443,5.484,5.527,5.573,5.621,5.672,5.723,5.776,5.83,5.884,5.938,5.991,6.043,6.093,6.141,6.185,6.226,6.262,6.293,6.316,6.333,6.342,6.343,6.337,6.323,6.303,6.277,6.248,6.219,6.19,6.164,6.141,6.123,6.107,6.095,6.083,6.07,6.056,6.039,6.018,5.995,5.97,5.944,5.917,5.891,5.867,5.845,5.827,5.812,5.803,5.799,5.798,5.798,5.796,5.789,5.775,5.751
Georgia,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.72333333333333,7.64666666666667,7.57,7.49333333333333,7.41666666666667,7.34,7.26333333333334,7.18666666666667,7.11,7.03333333333334,6.95666666666667,6.88,6.80333333333334,6.72666666666667,6.65000000000001,6.57333333333334,6.49666666666667,6.42000000000001,6.34333333333334,6.26666666666668,6.19000000000001,6.11333333333334,6.03666666666668,5.96000000000001,5.88333333333334,5.80666666666668,5.73000000000001,5.65333333333334,5.57666666666668,5.5,5.31716,5.13432,4.95148,4.76864,4.5858,4.40296,4.22012,4.03728,3.85444,3.6716,3.61434,3.55708,3.49982,3.44256,3.3853,3.32804,3.27078,3.21352,3.15626,3.099,3.068,3.011,2.968,2.939,2.923,2.919,2.925,2.938,2.953,2.964,2.965,2.95,2.915,2.864,2.801,2.737,2.68,2.637,2.609,2.595,2.588,2.579,2.563,2.537,2.502,2.461,2.419,2.379,2.343,2.315,2.296,2.284,2.277,2.275,2.273,2.269,2.26,2.243,2.217,2.18,2.132,2.076,2.013,1.946,1.879,1.812,1.749,1.692,1.643,1.609,1.592,1.593,1.609,1.639,1.678,1.719,1.758,1.788,1.809,1.82,1.822,1.82,1.817
Germany,5.4,5.3951,5.3902,5.3853,5.3804,5.3755,5.3706,5.3657,5.3608,5.3559,5.351,5.3461,5.3412,5.3363,5.3314,5.3265,5.3216,5.3167,5.33464666666667,5.35259333333333,5.37054,5.349004,5.327468,5.305932,5.284396,5.26286,5.165948,5.069036,4.972124,4.875212,4.7783,4.802528,4.826756,4.850984,4.875212,4.89944,4.89944,4.89944,4.89944,4.89944,4.89944,4.923668,4.947896,4.972124,4.996352,5.02058,5.017888,5.015196,5.012504,5.009812,5.00712,4.87252,4.73792,4.60332,4.46872,4.33412,4.447184,4.560248,4.673312,4.786376,4.89944,4.931744,4.964048,4.996352,5.028656,5.06096,5.085188,5.109416,5.133644,5.157872,5.1821,5.238632,5.295164,5.351696,5.408228,5.46476,5.384,5.30324,5.22248,5.14172,5.06096,5.13730666666667,5.21365333333333,5.29,5.276,5.262,5.248,5.234,5.22,5.208,5.196,5.184,5.172,5.16,5.136,5.112,5.088,5.064,5.04,4.986,4.932,4.878,4.824,4.77,4.684,4.598,4.512,4.426,4.34,4.176,4.012,3.848,3.684,3.52,3.268,3.016,2.764,2.512,2.26,2.332,2.404,2.476,2.548,2.62,2.415,2.21,2.1,1.98,1.99,1.93,1.88,1.71,1.62,1.58,1.93,2.03,2.07,2.09,2.25,2.39,2.4,2.25,1.83,2,1.89,1.53,2,2.03,2.09,2.15,2.07,2.083,2.111,2.141,2.174,2.209,2.247,2.286,2.327,2.368,2.407,2.442,2.471,2.489,2.494,2.479,2.438,2.37,2.278,2.165,2.042,1.917,1.8,1.7,1.62,1.563,1.527,1.504,1.489,1.479,1.472,1.467,1.463,1.46,1.457,1.452,1.441,1.426,1.406,1.383,1.359,1.337,1.321,1.311,1.309,1.313,1.322,1.331,1.34,1.347,1.35,1.352,1.352,1.351,1.352,1.353,1.356,1.361,1.368,1.376,1.386,1.397,1.408,1.419
Ghana,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.42748,6.42496,6.42244,6.41992,6.4174,6.41488,6.41236,6.40984,6.40732,6.4048,6.40228,6.39976,6.39724,6.39472,6.3922,6.38968,6.38716000000001,6.38464000000001,6.38212000000001,6.37960000000001,6.37708000000001,6.37456000000001,6.37204000000001,6.36952000000001,6.367,6.385,6.422,6.46,6.499,6.539,6.58,6.622,6.665,6.707,6.749,6.789,6.827,6.862,6.893,6.918,6.937,6.95,6.957,6.957,6.95,6.936,6.915,6.888,6.855,6.815,6.771,6.721,6.665,6.605,6.539,6.468,6.392,6.31,6.223,6.131,6.035,5.935,5.831,5.725,5.616,5.505,5.392,5.278,5.165,5.058,4.959,4.87,4.793,4.727,4.669,4.617,4.566,4.512,4.455,4.392,4.326,4.257,4.188,4.119,4.052,3.985,3.92,3.857
Gibraltar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,5.80756,5.58512,5.36268,5.14024,4.9178,4.69536,4.47292,4.25048,4.02804,3.8056,3.953,3.8659,3.7788,3.9396,3.7252,4.0334,3.8324,3.8458,3.8592,3.7654,3.8056,3.8324,3.6984,3.9128,3.7788,3.9664,3.819,3.6448,3.3232,3.2696,3.283,3.3768,3.35,3.8324,3.819,4.0066,4.1942,4.3818,4.5694,4.7302,4.80454,4.87888,4.95322,5.02756,5.1019,5.17624,5.25058,5.32492,5.39926,5.4736,5.34822857142857,5.22285714285714,5.09748571428572,4.97211428571429,4.84674285714286,4.72137142857143,4.596,4.47062857142857,4.34525714285714,4.21988571428572,4.09451428571429,3.96914285714286,3.84377142857143,3.7184,3.59302857142857,3.46765714285714,3.34228571428572,3.21691428571429,3.09154285714286,2.96617142857143,2.8408,2.881,2.546,2.613,3.5242,4.02,3.8592,4.087,3.8726,4.1942,3.83,3.7989,3.83508,4.16204,3.77344,3.68,3.50544,3.47194,3.31918,3.28702,3.185618,3.084216,2.982814,2.881412,2.78001,2.678608,2.577206,2.475804,2.374402,2.273,2.28,2.291,2.297,2.297,2.291,2.281,2.266,2.249,2.233,2.22,2.215,2.219,2.234,2.259,2.289,2.32,2.345,2.361,2.367,2.364,2.357,2.351,2.347,2.346,2.344,2.336,2.317,2.284,2.236,2.172,2.094,2.006,1.914,1.82,1.731,1.648,1.575,1.513,1.462,1.423,1.393,1.37,1.351,1.335,1.32,1.306,1.293,1.282,1.273,1.269,1.272,1.284,1.304,1.332,1.364,1.399,1.431,1.459,1.482,1.499,1.511,1.521,1.529
